Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2022-04-08,-0.195,0.341,0.705,0.779,False,False,False,False,False,False,0.07799999999999996,0.0,0.0,0.0,0.07799999999999996,0.07799999999999996,0.07799999999999996,0.0,0.0,0.0,0.07799999999999996,0.07799999999999996,0.07799999999999996
2022-04-11,-0.151,0.401,0.755,0.801,False,False,False,False,False,False,0.050000000000000044,0.0,0.0,0.0,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.050000000000000044,0.050000000000000044,0.050000000000000044
2022-04-12,-0.085,0.511,0.885,0.94,False,False,False,False,False,False,0.13,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.13,0.13,0.13
2022-04-13,-0.098,0.506,0.933,1.024,False,False,False,False,False,False,0.04800000000000004,0.0,0.0,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004,0.0,0.0,0.0,0.04800000000000004,0.04800000000000004,0.04800000000000004
2022-04-14,-0.168,0.386,0.781,0.882,False,False,False,False,False,False,-0.15200000000000002,0.0,0.0,0.0,-0.15200000000000002,-0.15200000000000002,-0.15200000000000002,0.0,0.0,0.0,-0.15200000000000002,-0.15200000000000002,-0.15200000000000002
2022-04-15,-0.168,0.386,0.781,0.882,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18,-0.168,0.386,0.781,0.882,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,-0.172,0.46,0.894,1.0,False,False,False,False,False,False,0.11299999999999999,0.0,0.0,0.0,0.11299999999999999,0.11299999999999999,0.11299999999999999,0.0,0.0,0.0,0.11299999999999999,0.11299999999999999,0.11299999999999999
2022-04-20,-0.202,0.433,0.894,1.03,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-21,-0.144,0.445,0.884,1.001,False,False,False,False,False,False,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
2022-04-22,-0.105,0.483,0.91,1.022,False,False,False,False,False,False,0.026000000000000023,0.0,0.0,0.0,0.026000000000000023,0.026000000000000023,0.026000000000000023,0.0,0.0,0.0,0.026000000000000023,0.026000000000000023,0.026000000000000023
2022-04-25,-0.117,0.453,0.853,0.956,False,False,False,False,False,False,-0.05700000000000005,0.0,0.0,0.0,-0.05700000000000005,-0.05700000000000005,-0.05700000000000005,0.0,0.0,0.0,-0.05700000000000005,-0.05700000000000005,-0.05700000000000005
2022-04-26,-0.144,0.418,0.836,0.958,False,False,False,False,False,False,-0.017000000000000015,0.0,0.0,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015,0.0,0.0,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015
2022-04-27,-0.157,0.397,0.785,0.889,False,False,False,False,False,False,-0.050999999999999934,0.0,0.0,0.0,-0.050999999999999934,-0.050999999999999934,-0.050999999999999934,0.0,0.0,0.0,-0.050999999999999934,-0.050999999999999934,-0.050999999999999934
2022-04-28,-0.166,0.364,0.766,0.891,False,False,False,False,False,False,-0.019000000000000017,0.0,0.0,0.0,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,0.0,0.0,0.0,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017
2022-04-29,-0.091,0.431,0.824,0.962,False,False,False,False,False,False,0.05799999999999994,0.0,0.0,0.0,0.05799999999999994,0.05799999999999994,0.05799999999999994,0.0,0.0,0.0,0.05799999999999994,0.05799999999999994,0.05799999999999994
2022-05-02,-0.122,0.445,0.859,0.976,False,False,False,False,True,True,0.03500000000000003,0.0,0.0,0.0,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.0,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.0,0.0
2022-05-03,-0.107,0.472,0.888,1.016,False,False,False,True,True,True,0.029000000000000026,0.0,0.0,0.0,0.029000000000000026,0.029000000000000026,0.029000000000000026,0.029000000000000026,0.029000000000000026,0.029000000000000026,0.0,0.0,0.0
2022-05-04,-0.069,0.459,0.857,1.003,False,False,False,True,True,True,-0.031000000000000028,0.0,0.0,0.0,-0.031000000000000028,-0.031000000000000028,-0.031000000000000028,-0.031000000000000028,-0.031000000000000028,-0.031000000000000028,0.0,0.0,0.0
2022-05-05,-0.101,0.451,0.868,1.0,False,False,False,True,True,True,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.0,0.0,0.0
2022-05-06,-0.075,0.474,0.903,1.055,False,False,False,False,True,True,0.03500000000000003,0.0,0.0,0.0,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.0,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.0,0.0
2022-05-09,-0.085,0.527,0.991,1.105,False,False,False,False,False,False,0.08799999999999997,0.0,0.0,0.0,0.08799999999999997,0.08799999999999997,0.08799999999999997,0.0,0.0,0.0,0.08799999999999997,0.08799999999999997,0.08799999999999997
2022-05-10,-0.137,0.473,0.955,1.079,False,False,False,False,False,False,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003
2022-05-11,-0.19,0.401,0.9,1.053,False,False,False,False,False,False,-0.05499999999999994,0.0,0.0,0.0,-0.05499999999999994,-0.05499999999999994,-0.05499999999999994,0.0,0.0,0.0,-0.05499999999999994,-0.05499999999999994,-0.05499999999999994
2022-05-12,-0.277,0.253,0.744,0.916,False,False,False,False,False,False,-0.15600000000000003,0.0,0.0,0.0,-0.15600000000000003,-0.15600000000000003,-0.15600000000000003,0.0,0.0,0.0,-0.15600000000000003,-0.15600000000000003,-0.15600000000000003
2022-05-13,-0.315,0.196,0.701,0.916,False,False,False,False,False,False,-0.04300000000000004,0.0,0.0,0.0,-0.04300000000000004,-0.04300000000000004,-0.04300000000000004,0.0,0.0,0.0,-0.04300000000000004,-0.04300000000000004,-0.04300000000000004
2022-05-16,-0.245,0.271,0.747,0.989,False,False,False,False,False,False,0.04600000000000004,0.0,0.0,0.0,0.04600000000000004,0.04600000000000004,0.04600000000000004,0.0,0.0,0.0,0.04600000000000004,0.04600000000000004,0.04600000000000004
2022-05-17,-0.216,0.288,0.746,0.971,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2022-05-18,-0.199,0.325,0.753,0.925,False,False,False,False,False,False,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006
2022-05-19,-0.223,0.274,0.684,0.84,False,False,False,False,False,False,-0.06899999999999995,0.0,0.0,0.0,-0.06899999999999995,-0.06899999999999995,-0.06899999999999995,0.0,0.0,0.0,-0.06899999999999995,-0.06899999999999995,-0.06899999999999995
2022-05-20,-0.153,0.292,0.688,0.865,False,False,False,False,False,False,0.0039999999999998925,0.0,0.0,0.0,0.0039999999999998925,0.0039999999999998925,0.0039999999999998925,0.0,0.0,0.0,0.0039999999999998925,0.0039999999999998925,0.0039999999999998925
2022-05-23,-0.248,0.245,0.664,0.826,False,False,False,False,False,False,-0.02399999999999991,0.0,0.0,0.0,-0.02399999999999991,-0.02399999999999991,-0.02399999999999991,0.0,0.0,0.0,-0.02399999999999991,-0.02399999999999991,-0.02399999999999991
2022-05-24,-0.214,0.292,0.704,0.857,False,False,False,False,False,False,0.039999999999999925,0.0,0.0,0.0,0.039999999999999925,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.039999999999999925,0.039999999999999925,0.039999999999999925
2022-05-25,-0.239,0.251,0.679,0.855,False,False,False,False,False,False,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991
2022-05-26,-0.239,0.251,0.679,0.855,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,-0.191,0.304,0.737,0.92,False,False,False,False,False,False,0.05799999999999994,0.0,0.0,0.0,0.05799999999999994,0.05799999999999994,0.05799999999999994,0.0,0.0,0.0,0.05799999999999994,0.05799999999999994,0.05799999999999994
2022-05-30,-0.159,0.343,0.776,0.965,False,False,False,False,False,False,0.039000000000000035,0.0,0.0,0.0,0.039000000000000035,0.039000000000000035,0.039000000000000035,0.0,0.0,0.0,0.039000000000000035,0.039000000000000035,0.039000000000000035
2022-05-31,-0.128,0.353,0.779,0.987,False,False,False,False,False,False,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027
2022-06-01,-0.038,0.448,0.866,1.056,False,False,False,False,False,False,0.08699999999999997,0.0,0.0,0.0,0.08699999999999997,0.08699999999999997,0.08699999999999997,0.0,0.0,0.0,0.08699999999999997,0.08699999999999997,0.08699999999999997
2022-06-02,0.042,0.512,0.93,1.133,False,False,False,False,False,False,0.06400000000000006,0.0,0.0,0.0,0.06400000000000006,0.06400000000000006,0.06400000000000006,0.0,0.0,0.0,0.06400000000000006,0.06400000000000006,0.06400000000000006
2022-06-03,0.088,0.553,0.962,1.179,False,False,False,False,False,False,0.03199999999999992,0.0,0.0,0.0,0.03199999999999992,0.03199999999999992,0.03199999999999992,0.0,0.0,0.0,0.03199999999999992,0.03199999999999992,0.03199999999999992
2022-06-06,0.088,0.553,0.962,1.179,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.096,0.638,0.982,1.179,False,False,False,False,False,False,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2022-06-08,0.111,0.605,1.04,1.288,False,False,False,False,False,False,0.05800000000000005,0.0,0.0,0.0,0.05800000000000005,0.05800000000000005,0.05800000000000005,0.0,0.0,0.0,0.05800000000000005,0.05800000000000005,0.05800000000000005
2022-06-09,0.004,0.583,1.024,1.208,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2022-06-10,0.184,0.638,1.032,1.254,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2022-06-13,0.319,0.804,1.149,1.321,False,False,True,False,True,True,0.11699999999999999,0.0,0.0,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.0,0.0,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.0,0.0
2022-06-14,0.46,0.948,1.255,1.407,False,True,True,True,True,True,0.10599999999999987,0.0,0.10599999999999987,0.10599999999999987,0.10599999999999987,0.0,0.0,0.10599999999999987,0.10599999999999987,0.10599999999999987,0.0,0.0,0.0
2022-06-15,0.465,1.055,1.429,1.6,True,True,True,True,True,True,0.17400000000000015,0.17400000000000015,0.17400000000000015,0.17400000000000015,0.0,0.0,0.0,0.17400000000000015,0.17400000000000015,0.17400000000000015,0.0,0.0,0.0
2022-06-16,0.432,1.001,1.371,1.5,True,True,True,True,True,True,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005,0.0,0.0,0.0,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005,0.0,0.0,0.0
2022-06-17,0.45,0.977,1.369,1.506,True,True,True,False,True,True,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0
2022-06-20,0.406,0.949,1.334,1.479,False,False,False,False,False,False,-0.03499999999999992,0.0,0.0,0.0,-0.03499999999999992,-0.03499999999999992,-0.03499999999999992,0.0,0.0,0.0,-0.03499999999999992,-0.03499999999999992,-0.03499999999999992
2022-06-21,0.478,1.055,1.45,1.569,False,False,False,False,False,False,0.11599999999999988,0.0,0.0,0.0,0.11599999999999988,0.11599999999999988,0.11599999999999988,0.0,0.0,0.0,0.11599999999999988,0.11599999999999988,0.11599999999999988
2022-06-22,0.424,0.988,1.358,1.56,False,False,False,False,False,False,-0.09199999999999986,0.0,0.0,0.0,-0.09199999999999986,-0.09199999999999986,-0.09199999999999986,0.0,0.0,0.0,-0.09199999999999986,-0.09199999999999986,-0.09199999999999986
2022-06-23,0.237,0.842,1.291,1.438,False,False,False,False,False,False,-0.06700000000000017,0.0,0.0,0.0,-0.06700000000000017,-0.06700000000000017,-0.06700000000000017,0.0,0.0,0.0,-0.06700000000000017,-0.06700000000000017,-0.06700000000000017
2022-06-24,0.172,0.701,1.187,1.427,False,False,False,False,False,False,-0.10399999999999987,0.0,0.0,0.0,-0.10399999999999987,-0.10399999999999987,-0.10399999999999987,0.0,0.0,0.0,-0.10399999999999987,-0.10399999999999987,-0.10399999999999987
2022-06-27,0.204,0.784,1.292,1.504,False,False,False,False,False,False,0.10499999999999998,0.0,0.0,0.0,0.10499999999999998,0.10499999999999998,0.10499999999999998,0.0,0.0,0.0,0.10499999999999998,0.10499999999999998,0.10499999999999998
2022-06-28,0.328,0.922,1.406,1.594,False,False,False,False,False,False,0.11399999999999988,0.0,0.0,0.0,0.11399999999999988,0.11399999999999988,0.11399999999999988,0.0,0.0,0.0,0.11399999999999988,0.11399999999999988,0.11399999999999988
2022-06-29,0.223,0.794,1.296,1.503,False,False,False,False,False,False,-0.10999999999999988,0.0,0.0,0.0,-0.10999999999999988,-0.10999999999999988,-0.10999999999999988,0.0,0.0,0.0,-0.10999999999999988,-0.10999999999999988,-0.10999999999999988
2022-06-30,0.104,0.633,1.149,1.39,False,False,False,False,False,False,-0.14700000000000002,0.0,0.0,0.0,-0.14700000000000002,-0.14700000000000002,-0.14700000000000002,0.0,0.0,0.0,-0.14700000000000002,-0.14700000000000002,-0.14700000000000002
2022-07-01,-0.017,0.516,0.992,1.272,False,False,False,False,False,False,-0.15700000000000003,0.0,0.0,0.0,-0.15700000000000003,-0.15700000000000003,-0.15700000000000003,0.0,0.0,0.0,-0.15700000000000003,-0.15700000000000003,-0.15700000000000003
2022-07-04,-0.109,0.373,0.863,1.181,False,False,False,False,False,False,-0.129,0.0,0.0,0.0,-0.129,-0.129,-0.129,0.0,0.0,0.0,-0.129,-0.129,-0.129
2022-07-05,-0.088,0.334,0.823,1.133,False,False,False,False,False,False,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2022-07-06,-0.165,0.264,0.777,1.085,False,False,False,False,False,False,-0.04599999999999993,0.0,0.0,0.0,-0.04599999999999993,-0.04599999999999993,-0.04599999999999993,0.0,0.0,0.0,-0.04599999999999993,-0.04599999999999993,-0.04599999999999993
2022-07-07,-0.094,0.301,0.767,1.082,False,False,False,False,False,False,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
2022-07-08,-0.068,0.342,0.821,1.107,False,False,False,False,False,False,0.05399999999999994,0.0,0.0,0.0,0.05399999999999994,0.05399999999999994,0.05399999999999994,0.0,0.0,0.0,0.05399999999999994,0.05399999999999994,0.05399999999999994
2022-07-11,-0.113,0.326,0.824,1.124,False,False,False,False,False,False,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027
2022-07-12,-0.182,0.242,0.758,1.073,False,False,False,False,False,False,-0.06599999999999995,0.0,0.0,0.0,-0.06599999999999995,-0.06599999999999995,-0.06599999999999995,0.0,0.0,0.0,-0.06599999999999995,-0.06599999999999995,-0.06599999999999995
2022-07-13,-0.193,0.255,0.75,1.042,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2022-07-14,0.03,0.384,0.786,1.068,False,False,False,False,False,False,0.03600000000000003,0.0,0.0,0.0,0.03600000000000003,0.03600000000000003,0.03600000000000003,0.0,0.0,0.0,0.03600000000000003,0.03600000000000003,0.03600000000000003
2022-07-15,-0.039,0.286,0.699,1.003,False,False,False,False,False,False,-0.08700000000000008,0.0,0.0,0.0,-0.08700000000000008,-0.08700000000000008,-0.08700000000000008,0.0,0.0,0.0,-0.08700000000000008,-0.08700000000000008,-0.08700000000000008
2022-07-18,0.009,0.374,0.801,1.078,False,False,False,False,False,False,0.10200000000000009,0.0,0.0,0.0,0.10200000000000009,0.10200000000000009,0.10200000000000009,0.0,0.0,0.0,0.10200000000000009,0.10200000000000009,0.10200000000000009
2022-07-19,0.091,0.456,0.838,1.106,False,False,False,False,False,False,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992
2022-07-20,0.107,0.465,0.834,1.1,False,False,False,False,False,False,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036
2022-07-21,0.165,0.507,0.874,1.137,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2022-07-22,0.045,0.369,0.724,0.983,False,False,False,False,False,False,-0.15000000000000002,0.0,0.0,0.0,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,0.0,0.0,0.0,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002
2022-07-25,-0.038,0.33,0.735,1.006,False,False,False,False,True,True,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.0,0.0
2022-07-26,-0.045,0.242,0.606,0.878,False,False,False,True,True,True,-0.129,0.0,0.0,0.0,-0.129,-0.129,-0.129,-0.129,-0.129,-0.129,0.0,0.0,0.0
2022-07-27,-0.063,0.197,0.548,0.833,False,False,False,True,True,True,-0.05799999999999994,0.0,0.0,0.0,-0.05799999999999994,-0.05799999999999994,-0.05799999999999994,-0.05799999999999994,-0.05799999999999994,-0.05799999999999994,0.0,0.0,0.0
2022-07-28,-0.054,0.199,0.537,0.824,False,False,False,True,True,True,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,0.0,0.0,0.0
2022-07-29,-0.04,0.148,0.52,0.746,False,False,False,False,True,True,-0.017000000000000015,0.0,0.0,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015,0.0,0.0
2022-08-01,-0.04,0.148,0.52,0.746,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,-0.111,0.031,0.372,0.587,False,False,False,False,False,False,-0.14800000000000002,0.0,0.0,0.0,-0.14800000000000002,-0.14800000000000002,-0.14800000000000002,0.0,0.0,0.0,-0.14800000000000002,-0.14800000000000002,-0.14800000000000002
2022-08-03,0.047,0.168,0.474,0.675,False,False,False,False,False,False,0.10199999999999998,0.0,0.0,0.0,0.10199999999999998,0.10199999999999998,0.10199999999999998,0.0,0.0,0.0,0.10199999999999998,0.10199999999999998,0.10199999999999998
2022-08-04,0.074,0.189,0.485,0.68,False,False,False,False,False,False,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001
2022-08-05,0.039,0.153,0.434,0.618,False,False,False,False,False,False,-0.05099999999999999,0.0,0.0,0.0,-0.05099999999999999,-0.05099999999999999,-0.05099999999999999,0.0,0.0,0.0,-0.05099999999999999,-0.05099999999999999,-0.05099999999999999
2022-08-08,0.044,0.222,0.491,0.652,False,False,False,False,False,False,0.056999999999999995,0.0,0.0,0.0,0.056999999999999995,0.056999999999999995,0.056999999999999995,0.0,0.0,0.0,0.056999999999999995,0.056999999999999995,0.056999999999999995
2022-08-09,0.049,0.228,0.498,0.66,False,False,False,False,False,False,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006
