Date,2yr - AG,3yr - AG,5yr - AG,10yr - AG,Indexed,3yr - NSW,5yr - NSW,10yr - NSW
2006-12-11,6.035,5.935,5.83,5.65,2.45,6.175,6.1,5.96
2006-12-12,6.04,5.94,5.835,5.655,2.45,6.18,6.1,5.96
2006-12-13,6.05,5.95,5.84,5.64,2.45,6.185,6.105,5.95
2006-12-14,6.1,6.01,5.91,5.73,2.515,6.24,6.17,6.035
2006-12-15,6.12,6.035,5.94,5.755,2.535,6.26,6.19,6.063
2006-12-18,6.135,6.055,5.965,5.795,2.565,6.285,6.215,6.1
2006-12-19,6.105,6.025,5.935,5.765,2.525,6.255,6.185,6.07
2006-12-20,6.115,6.035,5.95,5.79,2.6,6.265,6.195,6.095
2006-12-21,6.135,6.055,5.97,5.81,2.59,6.28,6.215,6.115
2006-12-22,6.125,6.04,5.955,5.8,2.58,6.27,6.205,6.105
2006-12-27,6.145,6.065,5.98,5.825,2.595,6.29,6.23,6.13
2006-12-28,6.19,6.115,6.035,5.89,2.64,6.33,6.28,6.195
2006-12-29,6.175,6.1,6.03,5.885,2.635,6.32,6.275,6.188
2007-01-02,6.205,6.125,6.06,5.9,2.65,6.35,6.305,6.205
2007-01-03,6.18,6.1,6.035,5.875,2.635,6.33,6.28,6.18
2007-01-04,6.145,6.07,6.0,5.835,2.605,6.295,6.245,6.14
2007-01-05,6.13,6.05,5.98,5.805,2.59,6.275,6.225,6.11
2007-01-08,6.175,6.095,6.03,5.85,2.625,6.325,6.27,6.155
2007-01-09,6.18,6.1,6.035,5.855,2.63,6.33,6.275,6.16
2007-01-10,6.185,6.11,6.045,5.86,2.64,6.34,6.285,6.16
2007-01-11,6.21,6.14,6.075,5.885,2.665,6.365,6.31,6.185
2007-01-12,6.22,6.15,6.08,5.9,2.675,6.37,6.32,6.195
2007-01-15,6.235,6.165,6.095,5.915,2.69,6.385,6.33,6.215
2007-01-16,6.22,6.15,6.08,5.89,2.67,6.375,6.32,6.185
2007-01-17,6.2,6.125,6.055,5.86,2.645,6.35,6.295,6.155
2007-01-18,6.225,6.15,6.08,5.88,2.64,6.38,6.315,6.175
2007-01-19,6.225,6.15,6.08,5.89,2.65,6.375,6.31,6.18
2007-01-22,6.23,6.16,6.095,5.925,2.67,6.385,6.325,6.215
2007-01-23,6.225,6.15,6.095,5.925,2.67,6.38,6.32,6.215
2007-01-24,6.075,6.005,5.97,5.83,2.635,6.23,6.195,6.12
2007-01-25,6.07,6.0,5.965,5.815,2.625,6.22,6.185,6.105
2007-01-29,6.13,6.065,6.03,5.885,2.65,6.29,6.255,6.175
2007-01-30,6.14,6.08,6.045,5.915,2.67,6.3,6.265,6.2
2007-01-31,6.15,6.09,6.06,5.935,2.675,6.31,6.285,6.225
2007-02-01,6.13,6.07,6.04,5.905,2.655,6.29,6.265,6.19
2007-02-02,6.165,6.11,6.08,5.945,2.68,6.325,6.3,6.23
2007-02-05,6.115,6.06,6.025,5.88,2.635,6.28,6.25,6.162
2007-02-06,6.08,6.015,5.975,5.825,2.59,6.24,6.2,6.107
2007-02-07,6.075,6.005,5.965,5.8,2.57,6.235,6.19,6.08
2007-02-08,6.1,6.035,5.985,5.81,2.57,6.26,6.215,6.09
2007-02-09,6.07,6.0,5.945,5.765,2.54,6.225,6.175,6.045
2007-02-12,6.07,6.005,5.965,5.815,2.56,6.235,6.185,6.095
2007-02-13,6.09,6.025,5.985,5.845,2.565,6.255,6.21,6.122
2007-02-14,6.1,6.035,5.985,5.84,2.56,6.26,6.21,6.117
2007-02-15,6.065,5.995,5.945,5.8,2.525,6.22,6.17,6.077
2007-02-16,6.06,5.98,5.925,5.78,2.485,6.21,6.155,6.058
2007-02-19,6.06,5.985,5.93,5.77,2.495,6.21,6.155,6.048
2007-02-20,6.06,5.985,5.93,5.785,2.505,6.21,6.16,6.063
2007-02-21,6.075,6.01,5.955,5.795,2.51,6.235,6.185,6.072
2007-02-22,6.09,6.025,5.965,5.795,2.51,6.245,6.195,6.077
2007-02-23,6.12,6.055,5.995,5.845,2.545,6.275,6.23,6.128
2007-02-26,6.08,6.01,5.95,5.78,2.495,6.235,6.18,6.065
2007-02-27,6.045,5.975,5.905,5.72,2.45,6.2,6.14,6.01
2007-02-28,6.0,5.925,5.85,5.685,2.425,6.155,6.095,5.98
2007-03-01,5.995,5.92,5.845,5.66,2.41,6.15,6.085,5.957
2007-03-02,6.01,5.93,5.855,5.67,2.42,6.16,6.095,5.968
2007-03-05,5.945,5.86,5.785,5.6,2.375,6.095,6.03,5.902
2007-03-06,5.975,5.89,5.815,5.63,2.4,6.125,6.06,5.928
2007-03-07,5.995,5.91,5.835,5.65,2.415,6.15,6.075,5.947
2007-03-08,5.995,5.91,5.835,5.64,2.41,6.15,6.075,5.938
2007-03-09,6.01,5.925,5.85,5.665,2.43,6.165,6.095,5.963
2007-03-12,6.065,5.995,5.915,5.73,2.475,6.22,6.155,6.025
2007-03-13,6.05,5.98,5.895,5.68,2.445,6.205,6.14,5.975
2007-03-14,6.005,5.925,5.835,5.615,2.385,6.155,6.08,5.912
2007-03-15,6.055,5.99,5.9,5.705,2.445,6.21,6.145,6.0025
2007-03-16,6.15,6.085,5.995,5.77,2.485,6.305,6.235,6.068
2007-03-19,6.18,6.105,6.0,5.765,2.48,6.33,6.245,6.07
2007-03-20,6.215,6.135,6.03,5.79,2.495,6.37,6.275,6.095
2007-03-21,6.24,6.165,6.055,5.795,2.49,6.395,6.3,6.1
2007-03-22,6.22,6.145,6.035,5.79,2.485,6.38,6.28,6.0925
2007-03-23,6.24,6.165,6.06,5.835,2.505,6.395,6.305,6.13
2007-03-26,6.25,6.175,6.075,5.84,2.51,6.41,6.32,6.135
2007-03-27,6.24,6.165,6.065,5.82,2.495,6.395,6.305,6.11
2007-03-28,6.225,6.15,6.05,5.83,2.495,6.38,6.29,6.1175
2007-03-29,6.24,6.165,6.07,5.85,2.49,6.4,6.315,6.135
2007-03-30,6.24,6.17,6.085,5.88,2.52,6.405,6.325,6.165
2007-04-02,6.29,6.22,6.125,5.895,2.535,6.455,6.37,6.18
2007-04-03,6.295,6.225,6.13,5.895,2.545,6.465,6.375,6.1825
2007-04-04,6.24,6.175,6.1,5.875,2.535,6.415,6.34,6.16
2007-04-05,6.23,6.16,6.09,5.89,2.55,6.405,6.33,6.175
2007-04-10,6.26,6.195,6.12,5.9,2.555,6.435,6.36,6.185
2007-04-11,6.265,6.2,6.125,5.89,2.55,6.44,6.36,6.1725
2007-04-12,6.3,6.235,6.155,5.925,2.58,6.47,6.39,6.2075
2007-04-13,6.31,6.245,6.165,5.945,2.59,6.48,6.4,6.2275
2007-04-16,6.31,6.24,6.165,5.96,2.6,6.48,6.4,6.2425
2007-04-17,6.305,6.235,6.155,5.955,2.6,6.475,6.395,6.2375
2007-04-18,6.3,6.235,6.15,5.95,2.585,6.47,6.39,6.2325
2007-04-19,6.26,6.195,6.11,5.91,2.555,6.425,6.345,6.1925
2007-04-20,6.3,6.235,6.15,5.96,2.59,6.46,6.385,6.2425
2007-04-23,6.27,6.205,6.12,5.93,2.565,6.435,6.355,6.215
2007-04-24,6.13,6.07,6.005,5.84,2.545,6.295,6.235,6.12
2007-04-26,6.15,6.09,6.03,5.885,2.58,6.32,6.26,6.165
2007-04-27,6.155,6.095,6.035,5.895,2.625,6.325,6.27,6.175
2007-04-30,6.135,6.08,6.02,5.875,2.605,6.31,6.255,6.155
2007-05-01,6.105,6.04,5.975,5.815,2.54,6.27,6.21,6.095
2007-05-02,6.125,6.06,5.995,5.825,2.53,6.29,6.23,6.1075
2007-05-03,6.11,6.05,5.985,5.82,2.51,6.28,6.22,6.1025
2007-05-04,6.105,6.05,5.99,5.85,2.535,6.28,6.23,6.1325
2007-05-07,6.12,6.07,6.005,5.855,2.54,6.295,6.245,6.1375
2007-05-08,6.155,6.105,6.035,5.865,2.545,6.335,6.275,6.15
2007-05-09,6.14,6.095,6.02,5.845,2.535,6.32,6.26,6.13
2007-05-10,6.22,6.175,6.1,5.925,2.59,6.405,6.345,6.2075
2007-05-11,6.195,6.15,6.07,5.875,2.545,6.38,6.315,6.16
2007-05-14,6.215,6.17,6.08,5.885,2.555,6.4,6.33,6.17
2007-05-15,6.225,6.18,6.095,5.905,2.57,6.41,6.345,6.19
2007-05-16,6.185,6.14,6.06,5.895,2.565,6.37,6.31,6.1825
2007-05-17,6.19,6.145,6.07,5.92,2.585,6.38,6.32,6.2075
2007-05-18,6.215,6.17,6.09,5.945,2.6,6.405,6.345,6.2325
2007-05-21,6.23,6.19,6.11,5.98,2.61,6.425,6.365,6.2675
2007-05-22,6.22,6.18,6.1,5.965,2.605,6.415,6.355,6.2575
2007-05-23,6.235,6.2,6.12,5.995,2.625,6.435,6.385,6.2825
2007-05-24,6.23,6.195,6.12,6.0,2.625,6.43,6.385,6.2875
2007-05-25,6.195,6.155,6.09,5.97,2.6,6.395,6.355,6.2625
2007-05-28,6.215,6.18,6.11,5.99,2.605,6.415,6.375,6.2825
2007-05-29,6.245,6.215,6.145,6.02,2.63,6.455,6.41,6.3125
2007-05-30,6.24,6.21,6.14,6.02,2.635,6.445,6.405,6.3125
2007-05-31,6.245,6.215,6.145,6.015,2.625,6.45,6.405,6.31
2007-06-01,6.265,6.24,6.17,6.04,2.6,6.48,6.435,6.335
2007-06-04,6.29,6.26,6.2,6.08,2.635,6.505,6.465,6.38
2007-06-05,6.31,6.285,6.22,6.08,2.635,6.535,6.495,6.3825
2007-06-06,6.375,6.35,6.265,6.11,2.655,6.6,6.56,6.4225
2007-06-07,6.44,6.4,6.305,6.13,2.675,6.655,6.61,6.4525
2007-06-08,6.48,6.45,6.385,6.255,2.735,6.715,6.71,6.6
2007-06-12,6.475,6.445,6.38,6.23,2.74,6.715,6.705,6.5825
2007-06-13,6.5,6.485,6.43,6.29,2.8,6.75,6.75,6.6375
2007-06-14,6.41,6.4,6.35,6.23,2.775,6.655,6.665,6.57
2007-06-15,6.435,6.435,6.395,6.27,2.81,6.695,6.71,6.61
2007-06-18,6.425,6.42,6.375,6.245,2.79,6.68,6.695,6.5875
2007-06-19,6.42,6.415,6.365,6.235,2.77,6.675,6.69,6.5825
2007-06-20,6.395,6.385,6.335,6.2,2.74,6.645,6.66,6.5525
2007-06-21,6.425,6.425,6.38,6.26,2.78,6.695,6.725,6.635
2007-06-22,6.415,6.415,6.38,6.26,2.78,6.69,6.725,6.6475
2007-06-25,6.405,6.4,6.36,6.25,2.76,6.68,6.715,6.64
2007-06-26,6.4,6.395,6.35,6.24,2.745,6.675,6.72,6.65
2007-06-27,6.375,6.365,6.315,6.2,2.715,6.645,6.68,6.615
2007-06-28,6.415,6.41,6.365,6.235,2.73,6.69,6.73,6.645
2007-06-29,6.44,6.445,6.395,6.255,2.69,6.72,6.755,6.66
2007-07-02,6.41,6.41,6.35,6.195,2.645,6.685,6.71,6.605
2007-07-03,6.35,6.35,6.29,6.14,2.61,6.63,6.655,6.545
2007-07-04,6.37,6.37,6.315,6.17,2.62,6.65,6.68,6.585
2007-07-05,6.4,6.4,6.345,6.21,2.67,6.685,6.72,6.635
2007-07-06,6.425,6.425,6.37,6.235,2.69,6.71,6.745,6.66
2007-07-09,6.455,6.46,6.415,6.295,2.75,6.745,6.79,6.725
2007-07-10,6.44,6.45,6.4,6.27,2.755,6.73,6.775,6.715
2007-07-11,6.36,6.36,6.3,6.155,2.675,6.66,6.705,6.625
2007-07-12,6.37,6.38,6.325,6.205,2.705,6.675,6.725,6.67
2007-07-13,6.39,6.395,6.345,6.23,2.725,6.69,6.74,6.685
2007-07-16,6.375,6.38,6.315,6.18,2.69,6.67,6.715,6.635
2007-07-17,6.365,6.37,6.305,6.175,2.695,6.665,6.71,6.635
2007-07-18,6.33,6.34,6.28,6.155,2.68,6.64,6.68,6.625
2007-07-19,6.335,6.345,6.28,6.145,2.685,6.64,6.68,6.615
2007-07-20,6.325,6.33,6.27,6.14,2.69,6.63,6.67,6.61
2007-07-23,6.305,6.305,6.23,6.08,2.655,6.61,6.64,6.555
2007-07-24,6.32,6.325,6.245,6.095,2.655,6.635,6.665,6.58
2007-07-25,6.445,6.425,6.315,6.12,2.66,6.755,6.76,6.63
2007-07-26,6.47,6.45,6.335,6.13,2.665,6.78,6.78,6.635
2007-07-27,6.345,6.31,6.185,5.96,2.55,6.665,6.65,6.495
2007-07-30,6.38,6.34,6.21,5.98,2.56,6.715,6.695,6.53
2007-07-31,6.43,6.39,6.265,6.03,2.605,6.755,6.73,6.565
2007-08-01,6.34,6.29,6.16,5.915,2.51,6.675,6.65,6.475
2007-08-02,6.37,6.32,6.19,5.945,2.54,6.7,6.675,6.5
2007-08-03,6.375,6.325,6.195,5.95,2.545,6.7,6.67,6.4925
2007-08-07,6.38,6.33,6.2,5.96,2.545,6.705,6.675,6.495
2007-08-08,6.41,6.355,6.23,6.01,2.575,6.715,6.69,6.52
2007-08-09,6.415,6.365,6.25,6.05,2.565,6.725,6.705,6.5525
2007-08-10,6.305,6.245,6.135,5.925,2.485,6.63,6.605,6.4575
2007-08-13,6.4,6.34,6.23,6.01,2.535,6.72,6.695,6.535
2007-08-14,6.41,6.35,6.23,5.97,2.505,6.73,6.71,6.5025
2007-08-15,6.33,6.265,6.145,5.9,2.445,6.67,6.64,6.455
2007-08-16,6.275,6.21,6.1,5.88,2.44,6.63,6.6,6.44
2007-08-17,6.155,6.08,5.985,5.795,2.37,6.515,6.49,6.3625
2007-08-20,6.205,6.135,6.05,5.875,2.415,6.565,6.545,6.435
2007-08-21,6.145,6.085,6.005,5.83,2.38,6.535,6.505,6.395
2007-08-22,6.155,6.115,6.035,5.87,2.41,6.555,6.535,6.42
