Date,1y Yield,2y Yield,5y Yield,10y Yield,20y Yield,30y Yield,year,inflation,Unnamed: 2,real_interest_rate
1998-09-25,3.57,3.544,3.728,3.961,4.598,4.911,1998-01-01,0.61,in %,3.330682834708276
1998-09-26,,,,3.966,,,1998-01-01,0.61,in %,3.335652519630261
1998-09-28,3.57,3.482,3.727,3.962,4.612,4.947,1998-01-01,0.61,in %,3.331676771692682
1998-09-29,3.57,3.488,3.723,3.941,4.583,4.93,1998-01-01,0.61,in %,3.310804095020381
1998-09-30,3.55,3.43,3.642,3.889,4.462,4.825,1998-01-01,0.61,in %,3.259119371831831
1998-10-01,3.52,3.386,3.563,3.787,4.44,4.765,1998-01-01,0.61,in %,3.157737799423521
1998-10-02,3.51,3.367,3.566,3.819,4.443,4.75,1998-01-01,0.61,in %,3.1895437829241535
1998-10-03,,,,3.81,,,1998-01-01,0.61,in %,3.180598350064612
1998-10-04,,,,3.794,,,1998-01-01,0.61,in %,3.1646953583142956
1998-10-05,3.48,3.323,3.536,3.764,4.379,4.758,1998-01-01,0.61,in %,3.1348772487824084
1998-10-06,3.48,3.371,3.584,3.799,4.385,4.762,1998-01-01,0.61,in %,3.1696650432362583
1998-10-07,3.53,3.386,3.623,3.841,4.426,4.776,1998-01-01,0.61,in %,3.2114103965808605
1998-10-08,3.5,3.367,3.81,4.074,4.428,4.832,1998-01-01,0.61,in %,3.4429977139449397
1998-10-09,3.51,3.397,3.867,4.233,4.833,5.206,1998-01-01,0.61,in %,3.601033694463762
1998-10-10,,,,4.231,,,1998-01-01,0.61,in %,3.599045820494995
1998-10-11,,,,4.553,,,1998-01-01,0.61,in %,3.919093529470241
1998-10-12,3.49,3.401,3.94,4.228,4.833,5.182,1998-01-01,0.61,in %,3.5960640095417995
1998-10-13,3.49,4.71,3.863,4.136,4.767,5.136,1998-01-01,0.61,in %,3.504621806977437
1998-10-14,3.51,3.358,3.811,4.108,4.686,5.097,1998-01-01,0.61,in %,3.4767915714143838
1998-10-15,3.51,3.325,3.76,4.111,4.707,5.044,1998-01-01,0.61,in %,3.479773382367557
1998-10-16,3.49,3.242,3.68,4.043,4.696,5.102,1998-01-01,0.61,in %,3.412185667428691
1998-10-17,,,,4.065,,,1998-01-01,0.61,in %,3.434052281085398
1998-10-19,3.48,3.264,3.679,4.062,4.724,5.146,1998-01-01,0.61,in %,3.4310704701322026
1998-10-20,3.48,3.352,3.759,4.114,4.729,5.123,1998-01-01,0.61,in %,3.48275519332073
1998-10-21,3.49,3.247,3.7,4.072,4.678,5.102,1998-01-01,0.61,in %,3.44100983997615
1998-10-22,3.52,3.253,3.72,4.106,4.742,5.164,1998-01-01,0.61,in %,3.4748036974455943
1998-10-23,3.49,3.269,3.721,4.137,4.746,5.175,1998-01-01,0.61,in %,3.5056157439618207
1998-10-24,,,,4.134,,,1998-01-01,0.61,in %,3.5026339330086476
1998-10-26,3.51,3.258,3.739,4.175,4.786,5.258,1998-01-01,0.61,in %,3.543385349368844
1998-10-27,3.5,3.252,3.695,4.122,4.74,5.22,1998-01-01,0.61,in %,3.4907066891959104
1998-10-28,3.52,3.286,3.708,4.136,4.735,5.208,1998-01-01,0.61,in %,3.504621806977437
1998-10-29,3.5,4.034,3.69,4.144,4.699,5.189,1998-01-01,0.61,in %,3.512573302852595
1998-10-30,3.5,3.275,3.734,4.129,4.714,5.175,1998-01-01,0.61,in %,3.497664248086685
1998-10-31,,,,4.126,,,1998-01-01,0.61,in %,3.4946824371334895
1998-11-01,,,,4.127,,,1998-01-01,0.61,in %,3.495676374117873
1998-11-02,3.52,3.376,3.793,4.216,4.745,5.202,1998-01-01,0.61,in %,3.58413676572904
1998-11-03,3.5,3.308,3.703,4.13,4.673,5.172,1998-01-01,0.61,in %,3.4986581850710463
1998-11-04,3.51,3.365,3.758,4.169,4.734,5.189,1998-01-01,0.61,in %,3.5374217274624753
1998-11-05,3.5,3.377,3.785,4.197,4.76,5.206,1998-01-01,0.61,in %,3.565251963025551
1998-11-06,3.51,3.456,3.823,4.247,4.785,5.206,1998-01-01,0.61,in %,3.614948812245311
1998-11-07,,,,4.276,,,1998-01-01,0.61,in %,3.643772984792748
1998-11-08,,,,4.212,,,1998-01-01,0.61,in %,3.580161017791461
1998-11-09,3.54,3.405,3.776,4.206,4.715,5.218,1998-01-01,0.61,in %,3.5741973958850926
1998-11-10,3.53,3.405,3.777,4.182,4.726,5.207,1998-01-01,0.61,in %,3.5503429082596183
1998-11-11,3.54,3.417,3.791,4.195,4.732,5.21,1998-01-01,0.61,in %,3.563264089056739
1998-11-12,3.54,3.429,3.807,4.175,4.694,5.175,1998-01-01,0.61,in %,3.543385349368844
1998-11-13,3.55,3.458,3.784,4.173,4.686,5.157,1998-01-01,0.61,in %,3.5413974754000543
1998-11-14,,,,4.173,,,1998-01-01,0.61,in %,3.5413974754000543
1998-11-15,,,,4.173,,,1998-01-01,0.61,in %,3.5413974754000543
1998-11-16,3.59,3.458,3.794,4.174,4.696,5.163,1998-01-01,0.61,in %,3.54239141238446
1998-11-17,3.56,3.418,3.739,4.145,4.697,5.169,1998-01-01,0.61,in %,3.513567239837001
1998-11-18,3.54,3.384,3.668,4.055,4.632,5.106,1998-01-01,0.61,in %,3.424112911241428
1998-11-19,3.55,3.39,3.656,4.034,4.579,5.03,1998-01-01,0.61,in %,3.403240234569127
1998-11-20,3.55,3.39,3.653,4.033,4.558,4.993,1998-01-01,0.61,in %,3.402246297584721
1998-11-21,,,,4.018,,,1998-01-01,0.61,in %,3.387337242818811
1998-11-22,,,,4.018,,,1998-01-01,0.61,in %,3.387337242818811
1998-11-23,3.56,3.332,3.589,4.035,4.579,4.963,1998-01-01,0.61,in %,3.404234171553533
1998-11-24,3.54,3.303,3.603,4.021,4.542,4.96,1998-01-01,0.61,in %,3.3903190537720063
1998-11-25,3.51,3.297,3.601,4.028,4.525,4.941,1998-01-01,0.61,in %,3.3972766126627585
1998-11-26,3.55,3.262,3.567,4.02,4.469,4.869,1998-01-01,0.61,in %,3.3893251167876004
1998-11-27,3.44,3.233,3.538,3.999,4.459,4.825,1998-01-01,0.61,in %,3.3684524401152993
1998-11-28,,,,3.999,,,1998-01-01,0.61,in %,3.3684524401152993
1998-11-29,,,,3.995,,,1998-01-01,0.61,in %,3.3644766921777203
1998-11-30,3.47,3.274,3.511,3.962,4.408,4.812,1998-01-01,0.61,in %,3.331676771692682
1998-12-01,3.45,3.245,3.505,3.934,4.424,4.812,1998-01-01,0.61,in %,3.3038465361296065
1998-12-02,3.46,3.221,3.495,3.897,4.38,4.819,1998-01-01,0.61,in %,3.2670708677069893
1998-12-03,3.3,3.18,3.459,3.937,4.397,4.813,1998-01-01,0.61,in %,3.3068283470827797
1998-12-04,3.28,3.381,3.46,3.92,4.364,4.774,1998-01-01,0.61,in %,3.2899314183480577
1998-12-05,,,,3.923,,,1998-01-01,0.61,in %,3.2929132293012753
1998-12-06,,,,3.916,,,1998-01-01,0.61,in %,3.285955670410501
1998-12-07,3.28,3.244,3.461,3.915,4.357,4.769,1998-01-01,0.61,in %,3.284961733426095
1998-12-08,3.26,3.209,3.427,3.891,4.359,4.75,1998-01-01,0.61,in %,3.2611072458006207
1998-12-09,3.25,3.191,3.356,3.808,4.239,4.64,1998-01-01,0.61,in %,3.1786104760958
1998-12-10,3.23,3.179,3.355,3.787,4.228,4.617,1998-01-01,0.61,in %,3.157737799423521
1998-12-11,3.21,3.167,3.33,3.792,4.273,4.611,1998-01-01,0.61,in %,3.162707484345484
1998-12-12,,,,3.79,,,1998-01-01,0.61,in %,3.1607196103767166
1998-12-13,,,,3.79,,,1998-01-01,0.61,in %,3.1607196103767166
1998-12-14,3.21,3.232,3.352,3.824,4.299,4.663,1998-01-01,0.61,in %,3.1945134678461384
1998-12-15,3.2,3.16,3.349,3.851,4.349,4.693,1998-01-01,0.61,in %,3.221349766424808
1998-12-16,3.2,3.172,3.366,3.878,4.381,4.722,1998-01-01,0.61,in %,3.2481860650034777
1998-12-17,3.19,3.16,3.347,3.861,4.403,4.71,1998-01-01,0.61,in %,3.2312891362687557
1998-12-18,3.19,3.135,3.309,3.832,4.381,4.69,1998-01-01,0.61,in %,3.2024649637212965
1998-12-21,3.17,3.171,3.322,3.859,4.407,4.718,1998-01-01,0.61,in %,3.229301262299966
1998-12-22,3.18,3.213,3.386,3.936,4.499,4.8,1998-01-01,0.61,in %,3.305834410098396
1998-12-23,3.19,3.201,3.334,3.91,4.468,4.807,1998-01-01,0.61,in %,3.27999204850411
1998-12-24,,3.225,3.327,3.899,,,1998-01-01,0.61,in %,3.269058741675779
1998-12-28,3.18,3.096,3.361,3.935,4.491,4.838,1998-01-01,0.61,in %,3.3048404731140124
1998-12-29,3.2,3.292,3.347,3.881,4.437,4.785,1998-01-01,0.61,in %,3.251167875956673
1998-12-30,3.25,3.169,3.333,3.863,4.422,4.769,1998-01-01,0.61,in %,3.233277010237545
1999-01-02,,,,3.863,,,1999-01-01,0.66,in %,3.1819988078680694
1999-01-03,,,,3.863,,,1999-01-01,0.66,in %,3.1819988078680694
1999-01-04,,3.071,3.268,3.748,4.304,4.648,1999-01-01,0.66,in %,3.0677528313133307
1999-01-05,,3.089,3.267,3.791,4.312,4.641,1999-01-01,0.66,in %,3.1104708921120716
1999-01-06,,3.051,3.284,3.768,4.278,4.581,1999-01-01,0.66,in %,3.0876216968011017
1999-01-07,,3.02,3.283,3.711,4.31,4.601,1999-01-01,0.66,in %,3.030995430160943
1999-01-08,,3.013,3.242,3.714,4.294,4.628,1999-01-01,0.66,in %,3.0339757599840977
1999-01-11,,3.044,3.276,3.724,4.387,4.646,1999-01-01,0.66,in %,3.0439101927280054
1999-01-12,,2.982,3.294,3.805,4.298,4.688,1999-01-01,0.66,in %,3.1243790979535113
1999-01-13,,2.905,3.281,3.672,4.266,4.638,1999-01-01,0.66,in %,2.9922511424597786
1999-01-14,,2.905,3.25,3.712,4.228,4.663,1999-01-01,0.66,in %,3.031988873435343
1999-01-15,,2.856,3.259,3.677,4.233,4.638,1999-01-01,0.66,in %,2.9972183588317103
1999-01-16,,,,3.683,,,1999-01-01,0.66,in %,3.0031790184780416
1999-01-17,,,,3.695,,,1999-01-01,0.66,in %,3.0151003377707264
1999-01-18,,2.834,3.213,3.663,4.224,4.65,1999-01-01,0.66,in %,2.9833101529902706
1999-01-19,,2.833,3.231,3.657,4.209,4.625,1999-01-01,0.66,in %,2.9773494933439393
1999-01-20,,2.865,3.265,3.678,4.241,4.641,1999-01-01,0.66,in %,2.99821180210611
1999-01-21,,2.843,3.263,3.673,4.175,4.588,1999-01-01,0.66,in %,2.993244585734156
1999-01-22,,2.81,3.224,3.648,4.155,4.556,1999-01-01,0.66,in %,2.9684085038744312
1999-01-25,,2.82,3.208,3.629,4.16,4.552,1999-01-01,0.66,in %,2.9495330816610377
1999-01-27,,2.836,3.205,3.662,4.147,4.549,1999-01-01,0.66,in %,2.982316709715893
1999-01-28,,2.836,3.217,3.645,4.162,4.562,1999-01-01,0.66,in %,2.9654281740512767
1999-01-29,,2.863,3.224,3.637,4.183,4.57,1999-01-01,0.66,in %,2.957480627856146
1999-01-30,,,,3.635,,,1999-01-01,0.66,in %,2.955493741307391
1999-01-31,,,,3.635,,,1999-01-01,0.66,in %,2.955493741307391
1999-02-01,,2.924,3.276,3.693,4.244,4.581,1999-01-01,0.66,in %,3.013113451221927
1999-02-02,,2.924,3.283,3.71,4.227,4.626,1999-01-01,0.66,in %,3.0300019868865435
1999-02-03,,2.952,3.296,3.75,4.278,4.664,1999-01-01,0.66,in %,3.06973971786213
1999-02-04,,2.986,3.368,3.822,4.358,4.701,1999-01-01,0.66,in %,3.1412676336181278
1999-02-05,,2.963,3.332,3.776,4.331,4.701,1999-01-01,0.66,in %,3.0955692429962323
1999-02-06,,,,3.781,,,1999-01-01,0.66,in %,3.100536459368164
1999-02-08,,3.002,3.391,3.855,4.379,4.748,1999-01-01,0.66,in %,3.1740512616729832
1999-02-09,,2.963,3.346,3.787,4.29,4.694,1999-01-01,0.66,in %,3.1064971190145174
1999-02-10,,2.979,3.346,3.79,4.293,4.683,1999-01-01,0.66,in %,3.109477448837672
1999-02-11,,2.962,3.321,3.805,4.263,4.669,1999-01-01,0.66,in %,3.1243790979535113
1999-02-12,,2.996,3.367,3.841,4.357,4.714,1999-01-01,0.66,in %,3.1601430558315213
1999-02-13,,,,3.865,,,1999-01-01,0.66,in %,3.1839856944168687
1999-02-15,,3.036,3.438,3.926,4.43,4.802,1999-01-01,0.66,in %,3.2445857341546036
1999-02-16,,3.042,3.452,3.88,4.43,4.833,1999-01-01,0.66,in %,3.198887343532686
1999-02-17,,3.008,3.411,3.893,4.375,4.817,1999-01-01,0.66,in %,3.211802106099748
1999-02-18,,3.025,3.422,3.884,4.413,4.795,1999-01-01,0.66,in %,3.20286111663024
1999-02-19,,2.967,3.377,3.902,4.385,4.804,1999-01-01,0.66,in %,3.220743095569256
1999-02-20,,,,3.899,,,1999-01-01,0.66,in %,3.2177627657460794
1999-02-22,,2.967,3.367,3.879,4.359,4.802,1999-01-01,0.66,in %,3.1978939002583084
1999-02-23,,2.95,3.331,3.85,4.336,4.777,1999-01-01,0.66,in %,3.169084045301007
1999-02-24,,3.013,3.374,3.862,4.366,4.78,1999-01-01,0.66,in %,3.181005364593692
1999-02-25,,3.048,3.445,3.908,4.518,4.829,1999-01-01,0.66,in %,3.2267037552155875
1999-02-26,,3.142,3.525,3.997,4.511,4.928,1999-01-01,0.66,in %,3.315120206636224
1999-02-27,,,,4.009,,,1999-01-01,0.66,in %,3.3270415259288644
1999-02-28,,,,4.001,,,1999-01-01,0.66,in %,3.319093979733778
1999-03-01,,3.218,3.605,4.091,4.621,5.039,1999-01-01,0.66,in %,3.40850387442877
1999-03-02,,3.201,3.606,4.084,4.578,5.024,1999-01-01,0.66,in %,3.401549771508061
1999-03-03,,3.237,3.636,4.103,4.65,5.089,1999-01-01,0.66,in %,3.4204251937214325
1999-03-04,,3.19,3.646,4.166,4.679,5.123,1999-01-01,0.66,in %,3.4830121200079667
1999-03-05,,3.078,3.487,4.153,4.518,4.96,1999-01-01,0.66,in %,3.4700973574409044
1999-03-06,,,,4.007,,,1999-01-01,0.66,in %,3.3250546393801095
1999-03-07,,,,4.007,,,1999-01-01,0.66,in %,3.3250546393801095
1999-03-08,,3.078,3.495,4.038,4.613,5.012,1999-01-01,0.66,in %,3.3558513808861656
1999-03-09,,3.054,3.502,4.098,4.644,5.034,1999-01-01,0.66,in %,3.415457977349501
1999-03-10,,3.066,3.492,4.066,4.62,5.042,1999-01-01,0.66,in %,3.383667792569045
1999-03-11,,2.983,3.457,4.079,4.521,5.022,1999-01-01,0.66,in %,3.3965825551361073
1999-03-12,,3.001,3.443,4.023,4.557,4.979,1999-01-01,0.66,in %,3.3409497317703263
1999-03-13,,,,4.016,,,1999-01-01,0.66,in %,3.3339956288495953
1999-03-14,,,,4.037,,,1999-01-01,0.66,in %,3.354857937611766
1999-03-15,,2.923,3.419,4.006,4.568,4.987,1999-01-01,0.66,in %,3.32406119610571
1999-03-16,,2.989,3.383,4.008,4.502,4.945,1999-01-01,0.66,in %,3.326048082654487
1999-03-17,,2.989,3.39,3.936,4.479,4.91,1999-01-01,0.66,in %,3.254520166898489
1999-03-18,,2.989,3.357,3.921,4.47,4.884,1999-01-01,0.66,in %,3.2396185177826275
1999-03-19,,2.995,3.378,3.915,4.5,4.889,1999-01-01,0.66,in %,3.2336578581363185
1999-03-20,,,,3.906,,,1999-01-01,0.66,in %,3.2247168686668104
1999-03-21,,,,3.916,,,1999-01-01,0.66,in %,3.234651301410696
1999-03-22,,2.995,3.406,3.968,4.502,4.939,1999-01-01,0.66,in %,3.2863103516789227
1999-03-23,,3.013,3.426,3.996,4.532,4.961,1999-01-01,0.66,in %,3.3141267633618243
1999-03-24,,2.982,3.405,3.995,4.536,4.955,1999-01-01,0.66,in %,3.3131333200874247
1999-03-25,,2.964,3.388,3.968,4.539,4.953,1999-01-01,0.66,in %,3.2863103516789227
1999-03-26,,2.956,3.479,4.04,4.587,4.97,1999-01-01,0.66,in %,3.3578382674349427
1999-03-27,,,,4.032,,,1999-01-01,0.66,in %,3.349890721239812
1999-03-28,,,,4.032,,,1999-01-01,0.66,in %,3.349890721239812
1999-03-29,,2.919,3.461,4.061,4.599,5.041,1999-01-01,0.66,in %,3.3787005761971134
1999-03-30,,2.892,3.414,4.045,4.58,4.97,1999-01-01,0.66,in %,3.3628054838068966
1999-03-31,,2.87,3.398,3.994,4.543,4.962,1999-01-01,0.66,in %,3.3121398768130472
1999-04-01,,2.859,3.382,3.993,4.55,4.951,1999-01-01,0.66,in %,3.3111464335386476
1999-04-02,,2.838,3.376,4.018,4.553,4.98,1999-01-01,0.66,in %,3.3359825153983946
1999-04-05,,2.859,3.377,4.049,4.556,4.993,1999-01-01,0.66,in %,3.3667792569044286
1999-04-06,,2.794,3.268,3.948,4.424,4.866,1999-01-01,0.66,in %,3.2664414861911517
1999-04-07,,2.836,3.303,3.897,4.425,4.844,1999-01-01,0.66,in %,3.2157758791973023
1999-04-08,,2.685,3.183,3.906,4.332,4.836,1999-01-01,0.66,in %,3.2247168686668104
1999-04-09,,2.744,3.246,3.844,4.35,4.76,1999-01-01,0.66,in %,3.163123385654698
1999-04-10,,,,3.842,,,1999-01-01,0.66,in %,3.161136499105899
1999-04-11,,,,3.841,,,1999-01-01,0.66,in %,3.1601430558315213
1999-04-12,,2.738,3.236,3.802,4.316,4.732,1999-01-01,0.66,in %,3.1213987681303346
1999-04-13,,2.754,3.268,3.808,4.381,4.748,1999-01-01,0.66,in %,3.127359427776666
1999-04-14,,2.742,3.267,3.832,4.377,4.748,1999-01-01,0.66,in %,3.1512020663620133
1999-04-15,,2.741,3.305,3.811,4.422,4.805,1999-01-01,0.66,in %,3.130339757599865
1999-04-16,,2.741,3.287,3.873,4.435,4.862,1999-01-01,0.66,in %,3.191933240611955
1999-04-17,,,,3.866,,,1999-01-01,0.66,in %,3.184979137691246
1999-04-18,,,,3.867,,,1999-01-01,0.66,in %,3.1859725809656236
1999-04-19,,2.686,3.221,3.902,4.422,4.86,1999-01-01,0.66,in %,3.220743095569256
1999-04-20,,2.68,3.22,3.845,4.394,4.82,1999-01-01,0.66,in %,3.1641168289290755
1999-04-21,,2.69,3.215,3.834,4.382,4.744,1999-01-01,0.66,in %,3.1531889529107904
1999-04-22,,2.695,3.239,3.822,4.475,4.798,1999-01-01,0.66,in %,3.1412676336181278
1999-04-23,,2.672,3.194,3.854,4.382,4.799,1999-01-01,0.66,in %,3.1730578183985836
1999-04-24,,,,3.85,,,1999-01-01,0.66,in %,3.169084045301007
1999-04-26,,2.666,3.188,3.879,4.434,4.849,1999-01-01,0.66,in %,3.1978939002583084
1999-04-27,,2.671,3.178,3.859,4.406,4.813,1999-01-01,0.66,in %,3.1780250347705152
1999-04-28,,2.692,3.201,3.872,4.446,4.855,1999-01-01,0.66,in %,3.1909397973375775
1999-04-29,,2.664,3.17,3.836,4.387,4.813,1999-01-01,0.66,in %,3.1551758394595675
1999-04-30,,2.696,3.194,3.834,4.468,4.817,1999-01-01,0.66,in %,3.1531889529107904
1999-05-01,,,,3.874,,,1999-01-01,0.66,in %,3.1929266838863546
1999-05-03,,2.701,3.223,3.906,4.455,4.859,1999-01-01,0.66,in %,3.2247168686668104
1999-05-04,,2.723,3.258,3.883,4.508,4.882,1999-01-01,0.66,in %,3.2018676733558404
1999-05-05,,2.716,3.247,3.956,4.495,4.935,1999-01-01,0.66,in %,3.27438903238626
1999-05-06,,2.733,3.281,3.935,4.567,4.921,1999-01-01,0.66,in %,3.2535267236240895
1999-05-07,,2.71,3.269,4.019,4.545,4.948,1999-01-01,0.66,in %,3.33697595867275
1999-05-08,,,,3.991,,,1999-01-01,0.66,in %,3.3091595469898705
1999-05-09,,,,3.993,,,1999-01-01,0.66,in %,3.3111464335386476
1999-05-10,,2.704,3.274,4.027,4.578,5.01,1999-01-01,0.66,in %,3.3449235048678805
1999-05-11,,2.703,3.285,4.04,4.599,5.009,1999-01-01,0.66,in %,3.3578382674349427
1999-05-12,,2.674,3.279,4.078,4.597,5.01,1999-01-01,0.66,in %,3.39558911186173
1999-05-13,,2.679,3.271,4.024,4.555,4.988,1999-01-01,0.66,in %,3.341943175044726
1999-05-14,,2.758,3.278,4.149,4.702,5.112,1999-01-01,0.66,in %,3.46612358434335
1999-05-15,,,,4.149,,,1999-01-01,0.66,in %,3.46612358434335
1999-05-16,,,,4.147,,,1999-01-01,0.66,in %,3.464136697794551
1999-05-17,,2.763,3.352,4.149,4.683,5.099,1999-01-01,0.66,in %,3.46612358434335
1999-05-18,,2.74,3.34,4.131,4.646,5.071,1999-01-01,0.66,in %,3.448241605404334
1999-05-19,,2.767,3.396,4.118,4.651,5.083,1999-01-01,0.66,in %,3.435326842837272
1999-05-20,,2.767,3.373,4.082,4.634,5.036,1999-01-01,0.66,in %,3.399562884959284
1999-05-21,,2.743,3.342,4.057,4.408,5.001,1999-01-01,0.66,in %,3.374726803099559
1999-05-22,,,,4.028,,,1999-01-01,0.66,in %,3.34591694814228
1999-05-24,,2.72,3.296,4.033,4.586,4.982,1999-01-01,0.66,in %,3.350884164514212
1999-05-25,,2.697,3.298,4.02,4.605,4.993,1999-01-01,0.66,in %,3.3379694019471495
1999-05-26,,2.695,3.292,4.017,4.601,5.006,1999-01-01,0.66,in %,3.334989072123995
1999-05-27,,2.77,3.365,4.079,4.687,5.057,1999-01-01,0.66,in %,3.3965825551361073
1999-05-28,,2.758,3.366,4.089,4.677,5.079,1999-01-01,0.66,in %,3.406516987880015
1999-05-29,,,,4.102,,,1999-01-01,0.66,in %,3.419431750447055
1999-05-31,,2.804,3.398,4.129,4.687,5.091,1999-01-01,0.66,in %,3.446254718855557
1999-06-01,,2.862,3.531,4.212,4.803,5.174,1999-01-01,0.66,in %,3.52871051062984
1999-06-02,,2.908,3.559,4.259,4.833,5.226,1999-01-01,0.66,in %,3.575402344526135
1999-06-03,,2.907,3.545,4.256,4.791,5.205,1999-01-01,0.66,in %,3.5724220147029584
1999-06-04,,2.937,3.574,4.271,4.849,5.237,1999-01-01,0.66,in %,3.5873236638187977
1999-06-05,,,,4.269,,,1999-01-01,0.66,in %,3.5853367772700206
1999-06-07,,2.919,3.477,4.301,4.818,5.183,1999-01-01,0.66,in %,3.6171269620504765
1999-06-08,,2.889,3.556,4.233,4.813,5.185,1999-01-01,0.66,in %,3.5495728193920106
1999-06-09,,2.889,3.545,4.26,4.859,5.207,1999-01-01,0.66,in %,3.5763957878005126
1999-06-10,,3.055,3.712,4.287,4.975,5.338,1999-01-01,0.66,in %,3.6032187562090146
1999-06-11,,3.061,3.682,4.407,5.001,5.317,1999-01-01,0.66,in %,3.722431949135707
1999-06-13,,,,4.343,,,1999-01-01,0.66,in %,3.6588515795748178
1999-06-14,,2.977,3.655,4.355,4.935,5.285,1999-01-01,0.66,in %,3.6707728988674804
1999-06-15,,2.989,3.697,4.29,4.901,5.266,1999-01-01,0.66,in %,3.6061990860321913
1999-06-16,,3.01,3.61,4.295,4.882,5.238,1999-01-01,0.66,in %,3.611166302404145
1999-06-17,,2.984,3.543,4.278,4.79,5.164,1999-01-01,0.66,in %,3.5942777667395287
1999-06-18,,2.978,3.564,4.206,4.805,5.16,1999-01-01,0.66,in %,3.5227498509835087
1999-06-21,,3.068,3.634,4.21,4.919,5.241,1999-01-01,0.66,in %,3.526723624081063
1999-06-22,,3.121,3.716,4.381,4.958,5.307,1999-01-01,0.66,in %,3.6966024240015827
1999-06-23,,3.159,3.799,4.45,5.027,5.358,1999-01-01,0.66,in %,3.765150009934448
1999-06-24,,3.223,3.896,4.563,5.144,5.396,1999-01-01,0.66,in %,3.87740909994041
1999-06-25,,3.202,3.87,4.614,5.057,5.44,1999-01-01,0.66,in %,3.928074706934237
1999-06-26,,,,4.528,,,1999-01-01,0.66,in %,3.8426385853367773
1999-06-27,,,,4.528,,,1999-01-01,0.66,in %,3.8426385853367773
1999-06-28,,3.208,3.88,4.547,5.078,5.429,1999-01-01,0.66,in %,3.861514007550171
1999-06-29,,3.17,3.837,4.56,5.008,5.384,1999-01-01,0.66,in %,3.874428770117233
1999-06-30,,3.166,3.646,4.48,4.994,5.371,1999-01-01,0.66,in %,3.7949533081661047
1999-07-01,,3.155,3.862,4.492,5.059,5.421,1999-01-01,0.66,in %,3.8068746274587895
1999-07-02,,3.117,3.875,4.613,5.102,5.439,1999-01-01,0.66,in %,3.9270812636598595
1999-07-03,,,,4.584,,,1999-01-01,0.66,in %,3.8982714087025805
1999-07-04,,,,4.584,,,1999-01-01,0.66,in %,3.8982714087025805
1999-07-05,,3.128,3.841,4.604,5.084,5.456,1999-01-01,0.66,in %,3.9181402741903515
1999-07-06,,3.166,3.895,4.679,5.138,5.511,1999-01-01,0.66,in %,3.9926485197695483
1999-07-07,,3.221,4.027,4.707,5.224,5.551,1999-01-01,0.66,in %,4.0204649314524055
1999-07-08,,3.211,4.005,4.721,5.16,5.54,1999-01-01,0.66,in %,4.034373137293867
1999-07-09,,3.244,4.04,4.7,5.169,5.502,1999-01-01,0.66,in %,4.013510828531697
1999-07-10,,,,4.719,,,1999-01-01,0.66,in %,4.03238625074509
1999-07-11,,,,4.719,,,1999-01-01,0.66,in %,4.03238625074509
1999-07-12,,3.173,3.956,4.708,5.076,5.426,1999-01-01,0.66,in %,4.021458374726805
1999-07-13,,3.156,3.937,4.612,5.093,5.389,1999-01-01,0.66,in %,3.92608782038546
1999-07-14,,3.108,3.95,4.669,5.077,5.417,1999-01-01,0.66,in %,3.9827140870256184
1999-07-15,,3.3,4.152,4.646,5.225,5.513,1999-01-01,0.66,in %,3.959864891714693
1999-07-16,,3.301,4.083,4.751,5.107,5.439,1999-01-01,0.66,in %,4.064176435525524
1999-07-17,,,,4.749,,,1999-01-01,0.66,in %,4.062189548976769
1999-07-19,,3.296,4.081,4.795,5.062,5.46,1999-01-01,0.66,in %,4.107887939598642
1999-07-20,,3.241,3.989,4.752,5.031,5.385,1999-01-01,0.66,in %,4.0651698787999235
1999-07-21,,3.158,3.894,4.615,4.997,5.358,1999-01-01,0.66,in %,3.9290681502086144
1999-07-22,,3.242,3.968,4.624,5.068,5.406,1999-01-01,0.66,in %,3.9380091396781447
1999-07-23,,3.253,4.004,4.68,5.107,5.43,1999-01-01,0.66,in %,3.9936419630439035
1999-07-24,,,,4.675,,,1999-01-01,0.66,in %,3.988674746671972
1999-07-25,,,,4.684,,,1999-01-01,0.66,in %,3.99761573614148
1999-07-26,,3.22,3.915,4.685,5.089,5.447,1999-01-01,0.66,in %,3.9986091794158574
1999-07-27,,3.215,3.942,4.686,5.107,5.445,1999-01-01,0.66,in %,3.999602622690235
1999-07-28,,3.227,3.956,4.694,5.106,5.44,1999-01-01,0.66,in %,4.007550168885365
1999-07-29,,3.306,4.061,4.75,5.177,5.492,1999-01-01,0.66,in %,4.063182992251169
1999-07-30,,3.396,4.187,4.77,5.242,5.555,1999-01-01,0.66,in %,4.08305185773894
1999-07-31,,,,4.825,,,1999-01-01,0.66,in %,4.137691237830321
1999-08-02,,3.476,4.289,4.879,5.279,5.604,1999-01-01,0.66,in %,4.191337174647325
1999-08-03,,3.494,4.295,4.942,5.304,5.607,1999-01-01,0.66,in %,4.253924100933837
1999-08-04,,3.479,4.299,4.916,5.256,5.594,1999-01-01,0.66,in %,4.228094575799735
1999-08-05,,3.496,4.389,4.976,5.335,5.645,1999-01-01,0.66,in %,4.28770117226307
1999-08-06,,3.549,4.467,5.042,5.414,5.631,1999-01-01,0.66,in %,4.353268428372736
1999-08-07,,,,5.05,,,1999-01-01,0.66,in %,4.361215974567867
