Date,1yr,2yr,5yr,10yr,20yr,30yr,In ECB 3dWindow,In ECB 5dWindow,In ECB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,ECB 10yr - 3dWindow Change,ECB 10yr - 5dWindow Change,ECB 10yr - 7dWindow Change,ECB 10yr - Outside 3dWindow Change,ECB 10yr - Outside 5dWindow Change,ECB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,US10y,US10y Change,Price,Open,High,Low,Vol.,Change %,Spread,country,gdp_per_cap,log_gpc,qrtly_chng_gpc,yearly_chng_gpc,log_qrtly_chng_gpc,log_yearly_chng_gpc,vix,dxy
1999-01-14,,2.905,3.25,3.712,4.228,4.663,False,False,False,0,False,False,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.04,0.04,5.0342,-0.0830000000000001,"0,8549","0,8570",0.8616,0.8527,,"-0,21%",0.69666862525075,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,32.98,94.029999
1999-01-15,,2.856,3.259,3.677,4.233,4.638,False,False,False,0,False,False,-0.0350000000000001,0.0,0.0,0.0,-0.0350000000000001,-0.0350000000000001,-0.0350000000000001,0.0,0.0,0.0,-0.0350000000000001,-0.0350000000000001,-0.0350000000000001,5.0671,0.0328999999999997,"0,8652","0,8560",0.866,0.8512,,"1,20%",0.22872338101858,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.24,94.720001
1999-01-16,,,,3.683,,,False,False,False,0,False,False,0.0059999999999997,0.0,0.0,0.0,0.0059999999999997,0.0059999999999997,0.0059999999999997,0.0,0.0,0.0,0.0059999999999997,0.0059999999999997,0.0059999999999997,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-01-17,,,,3.695,,,False,False,False,0,False,False,0.012,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.012,0.012,0.012,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-01-18,,2.834,3.213,3.663,4.224,4.65,False,False,False,0,False,False,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,,,"0,8608","0,8647",0.8656,0.8606,,"-0,51%",0.38792841245069,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,94.720001
1999-01-19,,2.833,3.231,3.657,4.209,4.625,False,False,False,0,False,False,-0.0059999999999997,0.0,0.0,0.0,-0.0059999999999997,-0.0059999999999997,-0.0059999999999997,0.0,0.0,0.0,-0.0059999999999997,-0.0059999999999997,-0.0059999999999997,5.0967,,"0,8614","0,8616",0.8652,0.8591,,"0,07%",0.14461676516614,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.24,94.519997
1999-01-20,,2.865,3.265,3.678,4.241,4.641,False,False,False,0,False,False,0.0209999999999999,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,5.1364,0.0396999999999998,"0,8649","0,8612",0.867,0.8612,,"0,41%",0.61943338118503,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,28.6,94.720001
1999-01-21,,2.843,3.263,3.673,4.175,4.588,False,False,False,0,False,False,-0.0049999999999998,0.0,0.0,0.0,-0.0049999999999998,-0.0049999999999998,-0.0049999999999998,0.0,0.0,0.0,-0.0049999999999998,-0.0049999999999998,-0.0049999999999998,5.0736,-0.0628000000000001,"0,8621","0,8652",0.8669,0.8608,,"-0,32%",0.47009272975144,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,30.92,94.5
1999-01-22,,2.81,3.224,3.648,4.155,4.556,False,False,False,0,False,False,-0.0249999999999999,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,5.0006,-0.0729999999999995,"0,8628","0,8623",0.8659,0.8603,,"0,08%",0.39421493699343996,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,31.95,94.660004
1999-01-25,,2.82,3.208,3.629,4.16,4.552,False,False,False,0,False,False,-0.0190000000000001,0.0,0.0,0.0,-0.0190000000000001,-0.0190000000000001,-0.0190000000000001,0.0,0.0,0.0,-0.0190000000000001,-0.0190000000000001,-0.0190000000000001,5.019,0.0183999999999997,"0,8656","0,8636",0.8666,0.8613,,"0,32%",0.31287066540445,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,31.13,94.730003
1999-01-27,,2.836,3.205,3.662,4.147,4.549,False,False,False,0,False,False,0.0329999999999999,0.0,0.0,0.0,0.0329999999999999,0.0329999999999999,0.0329999999999999,0.0,0.0,0.0,0.0329999999999999,0.0329999999999999,0.0329999999999999,5.0195,0.0004999999999997,"0,8739","0,8650",0.8772,0.8648,,"1,05%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.73,95.68
1999-01-28,,2.836,3.217,3.645,4.162,4.562,False,False,False,0,False,False,-0.0169999999999999,0.0,0.0,0.0,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,0.0,0.0,0.0,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,4.9886,-0.0308999999999999,"0,8757","0,8741",0.8794,0.872,,"0,21%",0.037478382353199995,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,28.11,95.790001
1999-01-29,,2.863,3.224,3.637,4.183,4.57,False,False,False,0,False,False,-0.008,0.0,0.0,0.0,-0.008,-0.008,-0.008,0.0,0.0,0.0,-0.008,-0.008,-0.008,4.9817,-0.0068999999999999,"0,8799","0,8759",0.8824,0.8749,,"0,48%",0.004442569286226462,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.25,96.080002
1999-01-30,,,,3.635,,,False,False,False,0,False,False,-0.0020000000000002,0.0,0.0,0.0,-0.0020000000000002,-0.0020000000000002,-0.0020000000000002,0.0,0.0,0.0,-0.0020000000000002,-0.0020000000000002,-0.0020000000000002,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-01-31,,,,3.635,,,False,False,False,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-02-01,,2.924,3.276,3.693,4.244,4.581,False,False,False,0,True,True,0.0580000000000002,0.0,0.0,0.0,0.0580000000000002,0.0580000000000002,0.0580000000000002,0.0,0.0580000000000002,0.0580000000000002,0.0580000000000002,0.0,0.0,5.0889,,"0,8847","0,8782",0.8866,0.8776,,"0,55%",0.57883195463354,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,96.230003
1999-02-02,,2.924,3.283,3.71,4.227,4.626,False,False,False,1,True,True,0.0169999999999999,0.0,0.0,0.0,0.0169999999999999,0.0169999999999999,0.0169999999999999,0.0169999999999999,0.0169999999999999,0.0169999999999999,0.0,0.0,0.0,5.1452,0.0563000000000002,"0,8810","0,8846",0.8867,0.88,,"-0,42%",0.55566149868021,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,28.16,95.709999
1999-02-03,,2.952,3.296,3.75,4.278,4.664,False,False,False,1,True,True,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,5.1751,0.0298999999999995,"0,8845","0,8814",0.8859,0.8803,,"0,40%",0.19980206030302,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.22,96.029999
1999-02-04,,2.986,3.368,3.822,4.358,4.701,False,False,False,1,True,True,0.072,0.0,0.0,0.0,0.072,0.072,0.072,0.072,0.072,0.072,0.0,0.0,0.0,5.2508,0.0757000000000003,"0,8821","0,8844",0.8895,0.8813,,"-0,27%",0.75070221593666,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,95.68
1999-02-05,,2.963,3.332,3.776,4.331,4.701,False,False,False,0,True,True,-0.0460000000000002,0.0,0.0,0.0,-0.0460000000000002,-0.0460000000000002,-0.0460000000000002,0.0,-0.0460000000000002,-0.0460000000000002,-0.0460000000000002,0.0,0.0,5.2902,0.0393999999999996,"0,8875","0,8819",0.8893,0.8794,,"0,61%",0.2578151053867,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,96.220001
1999-02-06,,,,3.781,,,False,False,False,0,False,True,0.0050000000000003,0.0,0.0,0.0,0.0050000000000003,0.0050000000000003,0.0050000000000003,0.0,0.0,0.0050000000000003,0.0050000000000003,0.0050000000000003,0.0,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.21,
1999-02-08,,3.002,3.391,3.855,4.379,4.748,False,False,False,0,False,False,0.0739999999999998,0.0,0.0,0.0,0.0739999999999998,0.0739999999999998,0.0739999999999998,0.0,0.0,0.0,0.0739999999999998,0.0739999999999998,0.0739999999999998,5.2797,,"0,8831","0,8879",0.8919,0.8828,,"-0,50%",0.07822186097849,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.59,96.010002
1999-02-09,,2.963,3.346,3.787,4.29,4.694,False,False,False,0,False,False,-0.068,0.0,0.0,0.0,-0.068,-0.068,-0.068,0.0,0.0,0.0,-0.068,-0.068,-0.068,5.2425,-0.0372000000000003,"0,8845","0,8834",0.8871,0.8815,,"0,16%",0.48684007680614,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,24.53,96.279999
1999-02-10,,2.979,3.346,3.79,4.293,4.683,False,False,False,0,False,False,0.0030000000000001,0.0,0.0,0.0,0.0030000000000001,0.0030000000000001,0.0030000000000001,0.0,0.0,0.0,0.0030000000000001,0.0030000000000001,0.0030000000000001,5.2483,0.0058000000000006,"0,8826","0,8841",0.8881,0.8802,,"-0,21%",0.21911267686143002,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,95.959999
1999-02-11,,2.962,3.321,3.805,4.263,4.669,False,False,False,0,False,False,0.0150000000000001,0.0,0.0,0.0,0.0150000000000001,0.0150000000000001,0.0150000000000001,0.0,0.0,0.0,0.0150000000000001,0.0150000000000001,0.0150000000000001,5.2609,0.0125999999999999,"0,8920","0,8834",0.8923,0.8821,,"1,07%",0.71708677864979,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,23.1,96.68
1999-02-12,,2.996,3.367,3.841,4.357,4.714,False,False,False,0,False,False,0.036,0.0,0.0,0.0,0.036,0.036,0.036,0.0,0.0,0.0,0.036,0.036,0.036,5.4323,0.1713999999999993,"0,8845","0,8906",0.8921,0.8843,,"-0,84%",0.71042217325422,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,21.77,96.309998
1999-02-13,,,,3.865,,,False,False,False,0,False,False,0.024,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.0,0.024,0.024,0.024,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-02-15,,3.036,3.438,3.926,4.43,4.802,False,False,False,0,False,False,0.0609999999999999,0.0,0.0,0.0,0.0609999999999999,0.0609999999999999,0.0609999999999999,0.0,0.0,0.0,0.0609999999999999,0.0609999999999999,0.0609999999999999,,,"0,8909","0,8853",0.8917,0.8848,,"0,72%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,96.699997
1999-02-16,,3.042,3.452,3.88,4.43,4.833,False,False,False,0,False,False,-0.0460000000000002,0.0,0.0,0.0,-0.0460000000000002,-0.0460000000000002,-0.0460000000000002,0.0,0.0,0.0,-0.0460000000000002,-0.0460000000000002,-0.0460000000000002,5.3737,,"0,8927","0,8911",0.8967,0.89,,"0,20%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.65,97.209999
1999-02-17,,3.008,3.411,3.893,4.375,4.817,False,False,False,0,False,False,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,5.3243,-0.0494000000000003,"0,8892","0,8925",0.8936,0.8876,,"-0,39%",0.54220255003108,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,30.65,97.059998
1999-02-18,,3.025,3.422,3.884,4.413,4.795,False,False,False,0,False,False,-0.0089999999999998,0.0,0.0,0.0,-0.0089999999999998,-0.0089999999999998,-0.0089999999999998,0.0,0.0,0.0,-0.0089999999999998,-0.0089999999999998,-0.0089999999999998,5.388,0.0636999999999998,"0,8928","0,8901",0.8947,0.8867,,"0,40%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,30.45,97.32
1999-02-19,,2.967,3.377,3.902,4.385,4.804,False,False,False,0,False,False,0.0180000000000002,0.0,0.0,0.0,0.0180000000000002,0.0180000000000002,0.0180000000000002,0.0,0.0,0.0,0.0180000000000002,0.0180000000000002,0.0180000000000002,5.4058,0.0178000000000002,"0,9028","0,8932",0.9052,0.8921,,"1,12%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.3,98.269997
1999-02-20,,,,3.899,,,False,False,False,0,False,False,-0.0030000000000001,0.0,0.0,0.0,-0.0030000000000001,-0.0030000000000001,-0.0030000000000001,0.0,0.0,0.0,-0.0030000000000001,-0.0030000000000001,-0.0030000000000001,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-02-22,,2.967,3.367,3.879,4.359,4.802,False,False,False,0,False,False,-0.02,0.0,0.0,0.0,-0.02,-0.02,-0.02,0.0,0.0,0.0,-0.02,-0.02,-0.02,5.3715,,"0,9062","0,9033",0.9124,0.903,,"0,38%",0.85764357384815,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.87,98.519997
1999-02-23,,2.95,3.331,3.85,4.336,4.777,False,False,False,0,False,False,-0.0289999999999999,0.0,0.0,0.0,-0.0289999999999999,-0.0289999999999999,-0.0289999999999999,0.0,0.0,0.0,-0.0289999999999999,-0.0289999999999999,-0.0289999999999999,5.4364,0.0648999999999997,"0,9084","0,9073",0.9146,0.9025,,"0,24%",0.71217489545324,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.49,98.849998
1999-02-24,,3.013,3.374,3.862,4.366,4.78,False,False,False,0,False,False,0.012,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.012,0.012,0.012,5.515,0.0785999999999997,"0,9090","0,9086",0.9159,0.9053,,"0,07%",0.12987355212804,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,27.21,99.110001
1999-02-25,,3.048,3.445,3.908,4.518,4.829,False,False,False,0,False,False,0.0459999999999998,0.0,0.0,0.0,0.0459999999999998,0.0459999999999998,0.0459999999999998,0.0,0.0,0.0,0.0459999999999998,0.0459999999999998,0.0459999999999998,5.6192,0.1042000000000005,"0,9056","0,9091",0.9113,0.9028,,"-0,37%",0.25010126955496,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,28.01,98.57
1999-02-26,,3.142,3.525,3.997,4.511,4.928,False,False,False,0,False,False,0.0889999999999999,0.0,0.0,0.0,0.0889999999999999,0.0889999999999999,0.0889999999999999,0.0,0.0,0.0,0.0889999999999999,0.0889999999999999,0.0889999999999999,5.5735,-0.0457,"0,9070","0,9064",0.9136,0.9055,,"0,15%",0.25269575071526,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,27.88,98.68
1999-02-27,,,,4.009,,,False,False,False,0,False,False,0.0120000000000004,0.0,0.0,0.0,0.0120000000000004,0.0120000000000004,0.0120000000000004,0.0,0.0,0.0,0.0120000000000004,0.0120000000000004,0.0120000000000004,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-02-28,,,,4.001,,,False,False,False,0,False,False,-0.008,0.0,0.0,0.0,-0.008,-0.008,-0.008,0.0,0.0,0.0,-0.008,-0.008,-0.008,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-01,,3.218,3.605,4.091,4.621,5.039,False,False,True,0,False,False,0.0899999999999998,0.0,0.0,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.0,0.0,0.0,0.0,0.0899999999999998,0.0899999999999998,0.0899999999999998,5.6652,,"0,9183","0,9102",0.9216,0.9066,,"1,25%",0.48798736691569994,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,99.559998
1999-03-02,,3.201,3.606,4.084,4.578,5.024,False,True,True,0,False,False,-0.0070000000000005,0.0,-0.0070000000000005,-0.0070000000000005,-0.0070000000000005,0.0,0.0,0.0,0.0,0.0,-0.0070000000000005,-0.0070000000000005,-0.0070000000000005,5.6103,-0.0548999999999999,"0,9145","0,9172",0.9214,0.9137,,"-0,41%",0.47765573950693996,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,27.88,99.370003
1999-03-03,,3.237,3.636,4.103,4.65,5.089,True,True,True,0,False,False,0.0190000000000001,0.0190000000000001,0.0190000000000001,0.0190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0190000000000001,0.0190000000000001,0.0190000000000001,5.675,0.0647000000000002,"0,9187","0,9134",0.9196,0.9132,,"0,46%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,29.04,99.760002
1999-03-04,,3.19,3.646,4.166,4.679,5.123,True,True,True,0,False,False,0.0630000000000006,0.0630000000000006,0.0630000000000006,0.0630000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0630000000000006,0.0630000000000006,0.0630000000000006,5.7027,0.0277000000000002,"0,9251","0,9193",0.927,0.9187,,"0,70%",0.6500360953604,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,100.339996
1999-03-05,,3.078,3.487,4.153,4.518,4.96,True,True,True,0,False,False,-0.0130000000000007,-0.0130000000000007,-0.0130000000000007,-0.0130000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.0130000000000007,-0.0130000000000007,-0.0130000000000007,5.6431,-0.0596000000000005,"0,9232","0,9251",0.9272,0.92,,"-0,21%",0.28658267076783,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,24.15,100.239998
1999-03-06,,,,4.007,,,False,True,True,0,False,False,-0.1459999999999999,0.0,-0.1459999999999999,-0.1459999999999999,-0.1459999999999999,0.0,0.0,0.0,0.0,0.0,-0.1459999999999999,-0.1459999999999999,-0.1459999999999999,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.2,
1999-03-07,,,,4.007,,,False,False,True,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-08,,3.078,3.495,4.038,4.613,5.012,False,False,False,0,False,False,0.0310000000000005,0.0,0.0,0.0,0.0310000000000005,0.0310000000000005,0.0310000000000005,0.0,0.0,0.0,0.0310000000000005,0.0310000000000005,0.0310000000000005,5.6189,,"0,9187","0,9240",0.9262,0.9149,,"-0,49%",0.39365715328071005,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.27,99.690002
1999-03-09,,3.054,3.502,4.098,4.644,5.034,False,False,False,0,False,False,0.0599999999999996,0.0,0.0,0.0,0.0599999999999996,0.0599999999999996,0.0599999999999996,0.0,0.0,0.0,0.0599999999999996,0.0599999999999996,0.0599999999999996,5.5489,-0.0700000000000002,"0,9185","0,9183",0.9213,0.9153,,"-0,02%",0.043662937597149995,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,20.98,99.559998
1999-03-10,,3.066,3.492,4.066,4.62,5.042,False,False,False,0,False,False,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,5.5651,0.0162000000000004,"0,9136","0,9183",0.9197,0.9104,,"-0,53%",0.49107273678403995,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,99.010002
1999-03-11,,2.983,3.457,4.079,4.521,5.022,False,False,False,0,False,False,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,5.5674,0.0022999999999999,"0,9066","0,9137",0.9261,0.9038,,"-0,77%",0.94630597080393,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,23.16,98.459999
1999-03-12,,3.001,3.443,4.023,4.557,4.979,False,False,False,0,False,False,-0.056,0.0,0.0,0.0,-0.056,-0.056,-0.056,0.0,0.0,0.0,-0.056,-0.056,-0.056,5.5301,-0.0373000000000001,"0,9164","0,9052",0.9183,0.9052,,"1,08%",0.35573224705148004,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,19.32,99.150002
1999-03-13,,,,4.016,,,False,False,False,0,False,False,-0.0069999999999996,0.0,0.0,0.0,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,0.0,0.0,0.0,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-14,,,,4.037,,,False,False,False,0,False,False,0.0209999999999999,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-15,,2.923,3.419,4.006,4.568,4.987,False,False,True,0,False,False,-0.0309999999999996,0.0,0.0,-0.0309999999999996,-0.0309999999999996,-0.0309999999999996,0.0,0.0,0.0,0.0,-0.0309999999999996,-0.0309999999999996,-0.0309999999999996,5.5021,,"0,9140","0,9177",0.9187,0.9117,,"-0,26%",0.37599613791268,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.24,98.889999
1999-03-16,,2.989,3.383,4.008,4.502,4.945,False,True,True,0,False,False,0.0019999999999997,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,0.0,0.0,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,5.4539,-0.0482000000000004,"0,9097","0,9149",0.9248,0.9083,,"-0,47%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.15,98.599998
1999-03-17,,2.989,3.39,3.936,4.479,4.91,True,True,True,0,False,False,-0.072,-0.072,-0.072,-0.072,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,-0.072,-0.072,5.4907,0.0368000000000003,"0,9093","0,9091",0.9142,0.905,,"-0,04%",0.53777211899939,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.57,98.5
1999-03-18,,2.989,3.357,3.921,4.47,4.884,True,True,True,0,False,False,-0.0150000000000001,-0.0150000000000001,-0.0150000000000001,-0.0150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0150000000000001,-0.0150000000000001,-0.0150000000000001,5.4733,-0.0174000000000003,"0,9115","0,9094",0.9125,0.903,,"0,24%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,24.13,98.57
1999-03-19,,2.995,3.378,3.915,4.5,4.889,True,True,True,0,False,False,-0.0059999999999997,-0.0059999999999997,-0.0059999999999997,-0.0059999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059999999999997,-0.0059999999999997,-0.0059999999999997,5.5353,0.0620000000000002,"0,9178","0,9108",0.9195,0.9085,,"0,69%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,24.32,99.050003
1999-03-20,,,,3.906,,,False,True,True,0,False,False,-0.0089999999999998,0.0,-0.0089999999999998,-0.0089999999999998,-0.0089999999999998,0.0,0.0,0.0,0.0,0.0,-0.0089999999999998,-0.0089999999999998,-0.0089999999999998,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-21,,,,3.916,,,False,False,True,0,False,False,0.0099999999999997,0.0,0.0,0.0099999999999997,0.0099999999999997,0.0099999999999997,0.0,0.0,0.0,0.0,0.0099999999999997,0.0099999999999997,0.0099999999999997,,,,,,,,,,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,,
1999-03-22,,2.995,3.406,3.968,4.502,4.939,False,False,False,0,False,False,0.052,0.0,0.0,0.0,0.052,0.052,0.052,0.0,0.0,0.0,0.052,0.052,0.052,5.5683,,"0,9161","0,9164",0.9221,0.9153,,"-0,19%",0.53017812399966,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,25.0,98.919998
1999-03-23,,3.013,3.426,3.996,4.532,4.961,False,False,False,0,False,False,0.028,0.0,0.0,0.0,0.028,0.028,0.028,0.0,0.0,0.0,0.028,0.028,0.028,5.5676,-0.0007000000000001,"0,9162","0,9159",0.9213,0.9145,,"0,01%",0.30311725022037,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,27.27,98.919998
1999-03-24,,2.982,3.405,3.995,4.536,4.955,False,False,False,0,False,False,-0.0009999999999998,0.0,0.0,0.0,-0.0009999999999998,-0.0009999999999998,-0.0009999999999998,0.0,0.0,0.0,-0.0009999999999998,-0.0009999999999998,-0.0009999999999998,5.5278,-0.0397999999999996,"0,9200","0,9168",0.92,0.9118,,"0,41%",0.0,DEU,39480.3,10.583557092302742,-55.5,608.7000000000044,6.254789888055024,6.411325535499886,26.6,99.059998
